theta_0,theta_1,distances,
0.000362516, 0.177169, 320.606, 
0.00171343, 0.177794, 268.085, 
0.0025314, 0.186219, 173.211, 
0.000948342, 0.115187, 278.121, 
0.00233755, 0.186739, 192.488, 
0.00155749, 0.110858, 174.918, 
0.00116132, 0.146154, 283.233, 
0.00261638, 0.171997, 149.095, 
0.00251028, 0.0506657, 73.3608, 
0.000496128, 0.106014, 311.455, 
0.000580791, 0.0859985, 298.566, 
0.00035081, 0.0417814, 296.566, 
0.000494797, 0.171343, 318.979, 
0.00238946, 0.108679, 47.8778, 
0.00155213, 0.0186505, 127.161, 
0.000349449, 0.00791148, 264.175, 
0.00231959, 0.0420047, 74.9225, 
0.00149021, 0.0705251, 76.3873, 
0.00287245, 0.199902, 154.523, 
0.00100515, 0.13779, 289.374, 
0.00225415, 0.197128, 228.623, 
0.00137458, 0.0846589, 128.652, 
0.00270306, 0.127473, 58.7759, 
0.00152518, 0.0196749, 120.928, 
0.00213449, 0.149554, 173.013, 
0.00216885, 0.0477657, 65.9933, 
0.00107967, 0.0626776, 148.366, 
0.0028268, 0.14312, 62.3813, 
0.000201971, 0.073163, 319.445, 
0.00115979, 0.16434, 292.159, 
0.00203028, 0.13192, 134.27, 
0.00274622, 0.0453068, 82.2563, 
0.00202053, 0.141576, 168.462, 
0.00253038, 0.0732785, 56.5911, 
0.000924056, 0.195459, 310.193, 
0.000898683, 0.160401, 305.079, 
0.00156561, 0.0523055, 63.4463, 
0.00277584, 0.0833069, 61.9663, 
0.00218357, 0.0589628, 54.8691, 
0.00231032, 0.153049, 132.085, 
0.00248128, 0.0726279, 55.1502, 
0.0013705, 0.159699, 277.329, 
0.0011175, 0.076999, 184.041, 
0.00210343, 0.16452, 188.726, 
0.00272187, 0.137095, 64.7137, 
0.00262091, 0.106609, 45.7441, 
0.000383581, 0.00593428, 263.332, 
0.0027928, 0.035728, 92.4876, 
0.00266282, 0.121247, 47.1797, 
0.00119086, 0.0688966, 157.04, 
0.00161578, 0.0182698, 124.817, 
0.00251308, 0.101173, 49.7901, 
0.00103046, 0.057532, 138.839, 
0.0012322, 0.0965576, 207.641, 
0.00167307, 0.195633, 268.293, 
0.00053242, 0.187982, 317.691, 
0.00281987, 0.0902489, 61.0602, 
0.000108585, 0.0572043, 322.777, 
0.00035559, 0.0300252, 272.241, 
0.00266442, 0.0214927, 117.583, 
0.0028561, 0.178175, 118.666, 
0.000175563, 0.131144, 323.443, 
0.00167406, 0.0968382, 99.2566, 
0.00145951, 0.136537, 243.502, 
0.00167284, 0.15243, 228.709, 
0.00260414, 0.0379471, 86.7017, 
0.000253777, 0.145998, 322.508, 
0.000761469, 0.0163262, 169.548, 
0.000560856, 0.0642118, 285.063, 
0.00169933, 0.108265, 134.404, 
0.000592853, 0.0987888, 306.349, 
0.0001845, 0.128297, 323.297, 
8.41685e-05, 0.112398, 324.79, 
0.00121498, 0.171692, 292.109, 
0.00252738, 0.101744, 46.4792, 
0.000242529, 0.125663, 320.927, 
0.00137948, 0.09667, 160.863, 
0.00115953, 0.143879, 281.565, 
0.00270411, 0.112785, 42.6156, 
0.000288708, 0.0982159, 317.681, 
0.00241198, 0.0940541, 47.9968, 
0.00179918, 0.057675, 51.694, 
0.00149889, 0.168032, 260.863, 
0.000958264, 0.152523, 302.78, 
0.000918699, 0.033525, 126.912, 
0.00260757, 0.0704219, 63.9879, 
0.00280669, 0.171984, 117.116, 
0.00255646, 0.0389284, 83.6246, 
0.00256209, 0.149991, 103.861, 
0.00158109, 0.0704238, 60.0473, 
0.0017314, 0.0182533, 126.034, 
0.0029442, 0.0643805, 78.4103, 
0.00146789, 0.191302, 291.187, 
0.00173916, 0.134188, 197.409, 
0.00265614, 0.0170316, 135.072, 
0.00103947, 0.0661667, 170.978, 
0.000308454, 0.176462, 323.268, 
0.00227388, 0.0593857, 57.8597, 
0.000821204, 0.18672, 312.17, 
0.000137439, 0.194044, 324.628, 
0.00046053, 0.169815, 319.904, 
0.00176071, 0.139133, 196.565, 
0.000620708, 0.0437204, 231.168, 
0.0011528, 0.0262216, 114.097, 
0.000844714, 0.102557, 284.069, 
0.00181439, 0.0320519, 84.3828, 
0.00145893, 0.168225, 267.074, 
0.00199646, 0.0322157, 84.8326, 
0.00259034, 0.0300394, 95.9157, 
0.000474827, 0.0348053, 248.712, 
0.00152793, 0.0435204, 71.5294, 
0.00258327, 0.109801, 49.7144, 
0.000239095, 0.0990858, 319.367, 
0.000743005, 0.0996523, 293.5, 
0.0019793, 0.130361, 130.515, 
0.00157393, 0.0703842, 70.1286, 
0.00163565, 0.0223194, 110.997, 
0.00205017, 0.045004, 68.2226, 
0.000719535, 0.19907, 317.252, 
0.0027756, 0.190073, 152.35, 
0.000155683, 0.0677939, 320.689, 
0.00105076, 0.0724916, 171.475, 
0.00148384, 0.0589106, 76.5082, 
0.00233222, 0.170923, 170.989, 
0.00129487, 0.167407, 289.002, 
0.00145315, 0.0271499, 97.1641, 
0.000119181, 0.165612, 324.846, 
0.000219851, 0.127295, 322.158, 
0.00123498, 0.0904588, 195.27, 
0.000558489, 0.109927, 308.869, 
0.00162425, 0.0409842, 73.0323, 
0.000705392, 0.150924, 308.365, 
0.0025151, 0.0309107, 94.7664, 
0.0014344, 0.139389, 250.515, 
0.0019552, 0.153466, 200.227, 
0.00171966, 0.132348, 181.987, 
0.0023397, 0.0980618, 42.1488, 
0.000407087, 0.0834738, 310.757, 
0.00293584, 0.12586, 53.0833, 
0.00225732, 0.198609, 234.324, 
0.000919606, 0.0770379, 224.926, 
0.00229785, 0.0531564, 64.386, 
0.0016469, 0.16616, 243.668, 
0.000976331, 0.170786, 305.691, 
0.00227137, 0.0554521, 63.2604, 
0.000412536, 0.125314, 316.056, 
0.00124369, 0.0705893, 141.644, 
0.00190096, 0.0124713, 163.187, 
0.00160301, 0.0182914, 128.674, 
0.000838391, 0.152629, 307.567, 
0.00249178, 0.0932233, 39.81, 
0.000661878, 0.0859839, 290.894, 
0.000536042, 0.0969774, 309.355, 
0.000921804, 0.135674, 294.08, 
0.000490235, 0.0591313, 286.729, 
0.000793866, 0.0371953, 154.154, 
0.00251343, 0.0677349, 63.7167, 
0.00141013, 0.0599333, 68.7928, 
0.00102221, 0.127067, 278.465, 
0.000772706, 0.136586, 304.284, 
0.000837083, 0.152709, 308.45, 
0.00289619, 0.0179311, 133.348, 
0.00227467, 0.059405, 58.4698, 
0.00191557, 0.0350113, 78.1162, 
0.00092312, 0.0333003, 125.312, 
0.00139005, 0.193828, 286.697, 
0.00228677, 0.169152, 169.731, 
0.00268131, 0.0950479, 54.8415, 
0.00231238, 0.0600915, 61.7859, 
0.00269315, 0.0236338, 111.628, 
0.000162605, 0.173085, 324.204, 
0.00188815, 0.090572, 59.8721, 
0.00119008, 0.143491, 286.055, 
0.000378963, 0.162178, 320.221, 
0.00284319, 0.12559, 56.9078, 
0.00168246, 0.182442, 272.092, 
0.00145113, 0.0406659, 77.3464, 
0.00198213, 0.0823, 46.4188, 
0.000627195, 0.0698204, 275.088, 
0.000581, 0.168343, 317.617, 
0.00174729, 0.0451571, 65.1832, 
0.00282417, 0.105852, 50.4586, 
0.000171264, 0.143051, 324.009, 
0.00210075, 0.107163, 64.4979, 
0.000692021, 0.0882878, 286.449, 
0.00208211, 0.0435797, 73.5963, 
0.000176234, 0.0676257, 320.05, 
0.00142129, 0.0787489, 103.317, 
0.000790252, 0.0620456, 228.987, 
0.000933998, 0.0176724, 153.809, 
0.000913714, 0.099447, 274.026, 
0.00096802, 0.0335604, 118.325, 
0.00177207, 0.1921, 260.288, 
0.00144358, 0.00915929, 200.003, 
0.00047796, 0.0092839, 236.384, 
0.00104775, 0.0293458, 114.316, 
0.00255077, 0.105877, 47.5948, 
0.00162045, 0.150576, 241.288, 
0.00167805, 0.0424974, 71.2697, 
0.00177412, 0.15814, 220.97, 
0.00162453, 0.150203, 242.694, 
0.00276568, 0.0427498, 83.1489, 
0.00215331, 0.00676034, 229.054, 
0.00134276, 0.111969, 220.564, 
0.000373685, 0.188612, 320.959, 
0.000490434, 0.0479024, 264.043, 
0.000695788, 0.0963379, 292.759, 
0.0023685, 0.187467, 196.398, 
0.00295603, 0.0392478, 89.7907, 
0.00285836, 0.106918, 54.4299, 
0.0018533, 0.0891685, 63.522, 
0.0021415, 0.146776, 153.128, 
8.08792e-05, 0.0770802, 324.771, 
0.00282242, 0.185086, 139.192, 
0.00124736, 0.186154, 293.069, 
0.000671074, 0.132754, 308.582, 
0.000990741, 0.187948, 309.161, 
0.00245884, 0.0296602, 94.2238, 
0.00106315, 0.108737, 260.532, 
0.00184409, 0.0637928, 50.8848, 
0.00152237, 0.0239589, 105.933, 
7.54822e-05, 0.145969, 325.397, 
0.000741997, 0.0786118, 271.177, 
0.00089855, 0.14002, 297.991, 
0.000668698, 0.195272, 314.942, 
0.00193479, 0.055316, 55.2735, 
0.000392254, 0.159823, 320.572, 
0.000423866, 0.0387532, 274.46, 
0.0014727, 0.0330164, 83.0827, 
0.00160956, 0.118008, 179.255, 
0.00176272, 0.195723, 260.036, 
0.00245452, 0.0955567, 48.2572, 
0.000162521, 0.0464834, 320.028, 
0.00278806, 0.124295, 53.3964, 
0.000632414, 0.0216335, 191.627, 
0.00104, 0.0798698, 217.208, 
0.000147726, 0.170231, 324.255, 
0.00284913, 0.188307, 144.778, 
0.000937834, 0.0678262, 201.549, 
0.000332127, 0.0794388, 313.271, 
0.00295276, 0.0701815, 73.7571, 
0.00129333, 0.0554543, 98.1545, 
0.00215642, 0.193188, 244.089, 
0.00124227, 0.0290959, 99.2824, 
0.00178196, 0.130856, 183.639, 
0.000372689, 0.164061, 321.308, 
0.00204006, 0.172962, 207.917, 
0.00279916, 0.170184, 128.117, 
0.000573945, 0.164568, 316.592, 
0.00242821, 0.0839422, 43.3702, 
0.00271351, 0.159665, 122.136, 
0.00236664, 0.135927, 95.6865, 
0.00214861, 0.0230927, 109.585, 
0.00228492, 0.0972168, 49.0869, 
0.00107253, 0.0956386, 238.279, 
0.00239634, 0.143902, 103.825, 
0.0010878, 0.0980919, 233.084, 
0.00169286, 0.170604, 248.268, 
0.00151197, 0.196509, 284.616, 
0.00256004, 0.198732, 180.165, 
0.00033194, 0.0146298, 263.519, 
0.00289058, 0.0409034, 89.1821, 
0.00150128, 0.0867744, 130.625, 
0.00269764, 0.0598185, 73.3104, 
0.00249983, 0.100165, 49.5247, 
0.00283408, 0.185586, 134.687, 
0.000306088, 0.192815, 323.331, 
0.000450215, 0.0447515, 278.139, 
0.00216822, 0.14995, 156.409, 
0.00119843, 0.124383, 265.875, 
0.000898838, 0.067434, 200.667, 
0.00244755, 0.10712, 43.7369, 
0.002897, 0.194381, 131.82, 
0.00278136, 0.145673, 71.1373, 
0.00150365, 0.101458, 160.189, 
0.00239853, 0.0676741, 59.1988, 
0.00135451, 0.0769668, 117.152, 
0.00220269, 0.164475, 175.3, 
0.000752993, 0.0994662, 287.505, 
0.00020342, 0.197299, 324.455, 
0.00217008, 0.126862, 105.432, 
0.00281873, 0.0641872, 73.2098, 
0.00105199, 0.125526, 280.929, 
0.00169667, 0.0590615, 61.1243, 
0.00175462, 0.0468905, 64.5664, 
0.000596184, 0.0424721, 236.85, 
0.00261437, 0.11617, 43.3587, 
0.00280321, 0.0786754, 66.9296, 
0.00288232, 0.0763954, 66.0505, 
0.000847858, 0.141231, 305.441, 
0.00233258, 0.145883, 121.674, 
0.00014215, 0.0923259, 323.647, 
0.00111891, 0.103344, 242.938, 
0.00115922, 0.122469, 256.455, 
0.00183061, 0.186934, 260.834, 
0.00262461, 0.0206526, 119.812, 
0.000801041, 0.197865, 314.265, 
0.00144625, 0.134154, 234.969, 
0.00110333, 0.146608, 287.699, 
0.00276501, 0.0406091, 85.0535, 
0.00256912, 0.0438768, 80.1799, 
0.00197423, 0.0125022, 163.056, 
0.000564353, 0.0283962, 214.996, 
0.00133982, 0.0846126, 153.317, 
0.000395885, 0.175284, 319.529, 
0.00171307, 0.0629331, 50.3351, 
0.000246242, 0.0806793, 318.437, 
0.00124598, 0.164931, 289.553, 
0.000711732, 0.177372, 314.582, 
0.00285345, 0.13815, 62.2092, 
0.0013027, 0.131001, 259.535, 
0.000855157, 0.169505, 310.393, 
0.00171671, 0.176302, 259.601, 
0.00171236, 0.0737663, 51.9575, 
0.00192859, 0.082537, 44.3378, 
0.00292993, 0.132306, 54.2389, 
0.00178182, 0.0876526, 75.0627, 
0.00217101, 0.158352, 184.637, 
0.0025322, 0.0846384, 51.3999, 
0.000136956, 0.18382, 324.884, 
0.000878339, 0.0966346, 270.994, 
0.00141611, 0.0976288, 184.844, 
0.00261556, 0.123725, 61.8, 
0.0028193, 0.0274327, 102.883, 
0.00157035, 0.196626, 288.28, 
7.87608e-05, 0.0111252, 322.045, 
0.00205495, 0.0523791, 61.3534, 
0.00139108, 0.101967, 182.818, 
0.00240792, 0.126434, 72.8591, 
0.000821843, 0.00582716, 251.69, 
0.00279103, 0.125526, 53.0492, 
0.00249675, 0.182281, 171.4, 
0.00203965, 0.0591959, 56.5387, 
0.00095523, 0.147685, 301.492, 
0.00279281, 0.0289755, 101.27, 
0.00198303, 0.101299, 79.1205, 
0.00227688, 0.110985, 62.0784, 
0.00175001, 0.0351558, 80.6312, 
0.00139303, 0.066462, 86.4333, 
0.00139961, 0.179978, 281.981, 
0.000764776, 0.0727573, 263.723, 
0.000184611, 0.0891987, 321.741, 
0.00104194, 0.199496, 305.817, 
0.0028224, 0.0111004, 178.451, 
0.00286961, 0.189597, 155.428, 
0.00286191, 0.126782, 66.4655, 
0.00297382, 0.123378, 58.4316, 
0.00227413, 0.082782, 45.494, 
0.00127945, 0.08543, 159.311, 
0.00080916, 0.078529, 252.686, 
0.00192757, 0.129007, 141.909, 
0.00226443, 0.156222, 165.051, 
0.00273542, 0.165171, 117.472, 
0.000780176, 0.102227, 288.713, 
0.00173716, 0.0874635, 76.576, 
0.00107914, 0.0866291, 209.392, 
0.00249588, 0.157948, 132.184, 
0.00110711, 0.0701738, 158.047, 
0.000364631, 0.165258, 320.338, 
0.000641023, 0.0619736, 270.817, 
0.00253185, 0.172206, 136.922, 
0.000152171, 0.0860114, 322.247, 
0.00265503, 0.0707964, 66.2524, 
0.00135893, 0.102825, 201.483, 
0.000158062, 0.0109943, 310.036, 
0.00225096, 0.0972512, 46.0538, 
0.000644043, 0.00637594, 248.584, 
0.00165433, 0.0104939, 183.54, 
0.00231069, 0.0495854, 69.144, 
0.00117716, 0.0556265, 116.547, 
0.00228103, 0.0710671, 49.4533, 
7.09348e-05, 0.0186167, 322.661, 
0.000545367, 0.179026, 317.666, 
0.00225978, 0.0168264, 134.654, 
0.00299462, 0.17687, 106.434, 
0.00285444, 0.138764, 65.6064, 
0.00062114, 0.0654096, 274.17, 
0.0012832, 0.114015, 239.239, 
0.000741053, 0.175151, 312.351, 
0.00232779, 0.158571, 143.916, 
0.00209218, 0.105813, 67.0277, 
0.00184024, 0.0202102, 118.283, 
0.000298939, 0.113682, 318.825, 
0.00148865, 0.0148114, 147.921, 
0.00239121, 0.0302223, 94.3494, 
0.00216744, 0.190237, 234.631, 
0.00117331, 0.103258, 218.558, 
0.00206051, 0.0256584, 99.5422, 
0.00186282, 0.191342, 253.522, 
0.00150563, 0.159961, 257.115, 
0.000827666, 0.148296, 303.666, 
0.00146122, 0.0199208, 121.669, 
0.00231784, 0.0268268, 100.179, 
0.000745813, 0.13989, 309.115, 
0.00112144, 0.0092182, 203.841, 
0.00226501, 0.197748, 220.442, 
0.00142559, 0.0477004, 65.6807, 
0.000539128, 0.128655, 312.93, 
0.000592367, 0.0691391, 284.136, 
0.000280262, 0.0907711, 318.759, 
5.71371e-05, 0.0892713, 325.529, 
0.00263339, 0.0498335, 75.4328, 
0.00197687, 0.0821052, 52.4263, 
0.000991889, 0.0175185, 148.829, 
0.00175229, 0.149828, 224.294, 
0.00206891, 0.106002, 77.6729, 
0.00103002, 0.01837, 144.444, 
0.00224811, 0.0561787, 61.1611, 
0.00230242, 0.129908, 75.2926, 
0.00139937, 0.18073, 285.246, 
0.00280624, 0.0750619, 69.7241, 
0.00106119, 0.157384, 297.367, 
0.00294758, 0.127399, 61.2555, 
0.00277783, 0.0404659, 86.3927, 
0.00157657, 0.186168, 274.713, 
0.000514115, 0.143379, 314.16, 
0.00145783, 0.0948742, 148.931, 
0.0017176, 0.0291986, 92.4308, 
0.000378967, 0.117651, 316.563, 
0.000850628, 0.138689, 300.577, 
0.00268024, 0.0938671, 53.7766, 
0.00250906, 0.12895, 85.4193, 
8.80094e-05, 0.0760225, 324.037, 
0.00114497, 0.147945, 293.148, 
5.86383e-05, 0.19512, 325.782, 
0.00146592, 0.150844, 258.01, 
0.00219443, 0.0138418, 154.942, 
0.00127999, 0.0353613, 88.3302, 
0.000456929, 0.185977, 321.19, 
0.00242579, 0.166734, 172.474, 
0.00210681, 0.117127, 91.8255, 
0.00212127, 0.107471, 69.8116, 
0.00143185, 0.0771893, 110.981, 
0.00252544, 0.0286246, 97.7862, 
0.00180866, 0.142529, 194.676, 
0.000892468, 0.00592249, 248.045, 
0.00275822, 0.0117285, 175.507, 
5.30387e-05, 0.0326969, 323.762, 
0.000717829, 0.0777784, 268.231, 
0.00296969, 0.0559796, 82.3368, 
0.00275235, 0.00543715, 253.567, 
0.00153994, 0.0530119, 63.3879, 
0.000669386, 0.0985479, 296.081, 
0.00285635, 0.0554683, 78.2861, 
0.000233445, 0.0488545, 313.135, 
0.00173054, 0.0529024, 63.8331, 
0.00290593, 0.130567, 57.9831, 
0.00157991, 0.181246, 273.841, 
0.00135258, 0.0639353, 94.3026, 
0.00132454, 0.118981, 230.62, 
0.00072983, 0.138483, 304.77, 
0.000742173, 0.14672, 309.183, 
0.00114124, 0.0618188, 131.921, 
0.0022068, 0.190021, 222.434, 
0.0022556, 0.147287, 127.108, 
0.00117286, 0.160201, 290.557, 
0.00231273, 0.0619133, 57.3344, 
0.001943, 0.0851259, 43.2129, 
0.000145367, 0.104595, 323.391, 
0.00242681, 0.0909794, 37.8733, 
0.00139466, 0.164624, 272.701, 
0.00134525, 0.0221145, 115.5, 
0.00272671, 0.0708464, 67.7132, 
0.00236339, 0.132688, 98.4225, 
0.00293029, 0.140241, 55.1217, 
0.00248031, 0.032269, 90.2836, 
0.002523, 0.0363484, 86.6289, 
0.00190244, 0.152122, 200.518, 
0.0015648, 0.139759, 234.382, 
0.000886523, 0.0104667, 200.455, 
0.00103034, 0.0276197, 115.721, 
0.00221074, 0.0574187, 59.7657, 
0.00147835, 0.134586, 241.78, 
0.00106205, 0.141324, 292.27, 
0.00203642, 0.0320048, 84.7471, 
0.00234554, 0.155637, 144.681, 
0.00214979, 0.0961471, 46.9654, 
0.00226269, 0.163772, 176.217, 
0.00292806, 0.0675679, 74.4756, 
0.000481773, 0.0878859, 305.344, 
0.000335173, 0.145623, 319.271, 
0.00230889, 0.138891, 129.996, 
0.000272665, 0.159545, 322.068, 
0.00167172, 0.061804, 51.6196, 
0.00243034, 0.0914337, 47.2517, 
0.00085456, 0.121792, 294.187, 
0.00162559, 0.034225, 84.7095, 
0.00297697, 0.0250703, 112.97, 
0.00288009, 0.103552, 56.3773, 
0.00153142, 0.0164423, 136.448, 
0.00290661, 0.13991, 62.0099, 
0.00101977, 0.105588, 263.143, 
0.000335874, 0.123802, 319.292, 
9.32793e-05, 0.0358738, 321.732, 
0.00256388, 0.158486, 123.377, 
0.000961323, 0.0210593, 136.827, 
0.00101206, 0.0484964, 120.578, 
0.0022754, 0.113179, 63.4005, 
0.00291789, 0.186672, 123.25, 
0.00190412, 0.0148565, 146.82, 
0.00206972, 0.0695365, 46.2715, 
0.0015293, 0.0834437, 106.948, 
0.00274866, 0.183342, 148.067, 
0.00276182, 0.0959448, 51.3387, 
0.00220591, 0.146829, 138.674, 
0.00127872, 0.171363, 287.932, 
0.00100331, 0.0966143, 249.292, 
0.000256699, 0.0113757, 287.526, 
0.0024455, 0.0712966, 55.5775, 
0.000959196, 0.118293, 279.101, 
0.00149617, 0.0808146, 99.7251, 
0.00219985, 0.0500366, 65.9389, 
0.0020474, 0.0390437, 75.5408, 
0.00272668, 0.0181919, 130.877, 
0.000313616, 0.0951901, 315.823, 
0.000201121, 0.182833, 323.911, 
0.00206051, 0.043329, 71.1629, 
0.0027385, 0.108845, 47.7371, 
0.0014587, 0.102981, 187.792, 
0.000103172, 0.0439285, 322.629, 
0.0016369, 0.194534, 278.315, 
0.00113171, 0.0848607, 192.57, 
0.0014645, 0.0624425, 76.609, 
0.00023306, 0.173551, 323.872, 
0.000435944, 0.152599, 318.693, 
0.000194508, 0.132894, 323.192, 
0.00136589, 0.087361, 151.322, 
0.00254854, 0.0957819, 44.1966, 
0.000667262, 0.182216, 316.645, 
0.00211164, 0.113742, 91.894, 
0.00163436, 0.0292849, 90.5522, 
0.00174969, 0.0376833, 74.982, 
0.000204458, 0.00664332, 300.273, 
0.00281497, 0.172368, 114.615, 
0.00109875, 0.056725, 130.548, 
0.00201276, 0.193111, 244.244, 
0.000508923, 0.0545235, 274.38, 
0.00104388, 0.0501215, 129.132, 
0.00133092, 0.0150324, 149.303, 
0.00297235, 0.101702, 55.9582, 
0.0017624, 0.199364, 270.64, 
0.000464409, 0.129229, 315.414, 
0.000485932, 0.0869908, 304.835, 
0.00109056, 0.0613197, 150.215, 
0.00288341, 0.198878, 151.86, 
0.00287228, 0.13138, 63.5681, 
0.00264109, 0.122997, 50.349, 
0.000813222, 0.112518, 292.105, 
0.0010002, 0.0547303, 149.473, 
0.000973919, 0.138701, 296.817, 
0.00142392, 0.167049, 271.032, 
0.00273413, 0.115294, 55.5, 
0.000107496, 0.0306417, 320.223, 
0.00269005, 0.127429, 68.6912, 
0.00211043, 0.0489581, 64.7601, 
0.00227332, 0.043594, 73.9328, 
0.00293309, 0.169817, 99.9431, 
0.00036064, 0.172378, 320.854, 
0.00193561, 0.0136949, 152.496, 
0.00225354, 0.0892678, 50.6164, 
0.00124295, 0.0143162, 160.047, 
0.00272716, 0.134607, 66.8861, 
0.00114001, 0.149174, 284.691, 
0.00197592, 0.0137036, 156.127, 
8.29387e-05, 0.0651698, 323.081, 
0.00262322, 0.0845656, 53.2469, 
0.00107108, 0.174665, 296.275, 
0.00162345, 0.103702, 133.611, 
0.00261572, 0.0411282, 82.7911, 
0.000827323, 0.12631, 301.671, 
0.00203935, 0.0778489, 47.877, 
0.00209678, 0.0467902, 65.7082, 
0.00253868, 0.19389, 185.459, 
0.00293985, 0.122326, 56.4721, 
0.000283183, 0.188748, 322.15, 
0.0015471, 0.0621094, 75.2911, 
0.00139066, 0.0882937, 143.751, 
0.0012072, 0.18344, 293.844, 
0.00253887, 0.037797, 83.7224, 
0.00271141, 0.152959, 99.1837, 
0.000419031, 0.126116, 317.337, 
0.00242998, 0.103255, 46.578, 
0.000205958, 0.137615, 322.275, 
0.0024882, 0.138058, 87.5995, 
0.00187827, 0.159391, 223.92, 
0.00183303, 0.183508, 264.973, 
0.000315162, 0.0949555, 317.834, 
0.00162645, 0.133346, 204.582, 
0.0021215, 0.19487, 242.564, 
0.000892456, 0.170458, 309.047, 
0.00110315, 0.155103, 291.135, 
0.00149981, 0.106605, 181.668, 
0.00285366, 0.189015, 143.235, 
0.00211554, 0.0260469, 98.6462, 
0.000502417, 0.0536067, 287.555, 
0.00096744, 0.0711199, 215.601, 
0.000833628, 0.0375769, 149.667, 
0.00233971, 0.067139, 55.7474, 
0.000727257, 0.188793, 315.683, 
0.00195424, 0.11886, 132.4, 
0.00203313, 0.0686302, 47.8524, 
0.000884673, 0.0239467, 136.968, 
0.000434192, 0.0264234, 245.754, 
0.00179593, 0.146875, 194.804, 
0.00186402, 0.156766, 215.397, 
0.00117823, 0.198714, 302.14, 
0.00110282, 0.159008, 290.086, 
0.00160446, 0.0998763, 126.593, 
0.00196042, 0.0224511, 110.172, 
0.0027759, 0.0706631, 67.6524, 
0.000641795, 0.00930857, 219.417, 
0.00156798, 0.0590563, 63.0898, 
0.00277522, 0.0598338, 73.3236, 
0.00124446, 0.0630103, 105.951, 
0.000395629, 0.0474915, 291.529, 
0.00294098, 0.166708, 91.8936, 
0.00230752, 0.151346, 138.152, 
0.000926417, 0.132852, 293.944, 
0.000335337, 0.0396823, 297.725, 
0.00246875, 0.0400719, 81.4489, 
0.00283388, 0.0187339, 129.497, 
0.00169096, 0.194312, 271.967, 
0.000386463, 0.120839, 317.291, 
0.00190952, 0.172008, 228.054, 
0.00201759, 0.10127, 67.118, 
0.00211256, 0.0484494, 65.6027, 
0.0014934, 0.0208435, 118.673, 
0.00248992, 0.0564574, 68.1191, 
0.00241886, 0.171491, 163.427, 
0.0011366, 0.152821, 284.483, 
0.00285206, 0.133386, 59.7154, 
0.00116154, 0.159239, 296.213, 
0.000400387, 0.0473222, 290.286, 
0.00153185, 0.010313, 187.624, 
0.00161408, 0.12606, 202.349, 
0.00299746, 0.0509743, 85.6208, 
0.00103196, 0.073578, 195.783, 
7.12022e-05, 0.196072, 325.658, 
0.000178809, 0.164856, 324.164, 
0.00205071, 0.188095, 233.611, 
0.000155702, 0.0993322, 323.009, 
0.00170209, 0.0711941, 49.2545, 
0.000893657, 0.157453, 306.69, 
0.00273517, 0.0392006, 86.2801, 
0.00199228, 0.015032, 145.229, 
0.000105475, 0.140847, 324.548, 
0.00297685, 0.104193, 66.1199, 
0.00241107, 0.0320505, 90.2409, 
0.00134619, 0.0912336, 160.407, 
7.96115e-05, 0.028584, 322.396, 
0.00136207, 0.0721985, 113.041, 
0.00229035, 0.05396, 65.2581, 
0.00139287, 0.137451, 255.918, 
0.00221106, 0.0218581, 113.955, 
0.00156553, 0.177626, 267.833, 
0.000332266, 0.164406, 321.758, 
5.02893e-05, 0.0564892, 325.112, 
0.000390831, 0.0993418, 314.503, 
0.00153822, 0.0889648, 108.904, 
0.00260884, 0.023781, 108.444, 
0.00135011, 0.0276306, 100.649, 
0.00219104, 0.0161872, 137.842, 
0.00232551, 0.135923, 102.399, 
0.0022129, 0.0120506, 168.675, 
0.00156716, 0.100941, 151.339, 
0.00294909, 0.17631, 112.091, 
0.00217086, 0.171345, 192.506, 
0.00178692, 0.0873253, 69.2862, 
0.000133039, 0.175111, 325.268, 
0.00178959, 0.174609, 251.113, 
0.00271517, 0.0684373, 65.473, 
0.000981611, 0.00705447, 228.739, 
0.000539407, 0.128084, 312.675, 
0.000962598, 0.074573, 213.338, 
0.00207699, 0.140409, 143.04, 
0.00280672, 0.120968, 49.5628, 
0.00188297, 0.146044, 194.449, 
0.00246399, 0.160328, 123.513, 
0.00187293, 0.18956, 245.128, 
0.00199954, 0.097838, 71.4675, 
0.00157187, 0.095493, 129.336, 
0.00290552, 0.0840814, 65.3088, 
0.00269713, 0.109298, 43.5836, 
0.00178462, 0.137321, 202.447, 
0.000574348, 0.182401, 315.893, 
